GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
3901209000,80,3,Other,1,01-01-1997
3901300000,80,2,Ethylene-vinyl acetate copolymers,0,01-01-1972
3901300010,80,3,"For cavity filling, for use in certain types of aircraft",1,01-01-1972
3901300020,80,3,"Copolymer of ethylene and vinyl acetate (CAS RN 24937-78-8) -containing by weight 28 % or more but not more than 49 % of vinyl acetate, -with a melt flow rate of less than 5g/10 min (190 °C/2.16 kg, ASTM D1238), -in the form of pellets",1,01-01-2025
3901300030,80,3,"Terpolymer of ethylene, vinyl acetate and methacrylic acid (CAS RN 26375-31-5)",1,01-01-2025
3901300099,80,3,Other,1,01-07-2011
3901400000,80,2,"Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0,94",0,01-01-2017
3901400010,80,3,"High flow linear low density polyethylene-1-butene / LLDPE (CAS RN 25087-34-7) in form of powder, with -a melt flow rate (MFR 190 °C/2,16 kg) of 16g/10 min or more, but not more than 24 g/10 min and -a density (ASTM D 1505) of 0,922 g/cm³ or more, but not more than 0,926 g/cm³ and -a vicat softening temperature of min. 94 °C",1,01-01-2019
3901400030,80,3,"Octene linear low-density polyethylene (LLDPE) produced by a Ziegler-Natta catalyst method in the form of pellets with: - more than 10 % but not more than 20 % by weight of copolymer, - a melt flow rate (MFR 190°C/2,16 kg) of 0,7 g / 10 min or more but not more than 0,9 g / 10 min, and - a density (ASTM D4703) of 0,911 g/cm³ or more, but not more than 0,913 g/cm³ for use in the co-extrusion processing of films for flexible food packaging",1,01-01-2019
3901400050,80,3,"Copolymer of ethylene and 1-butene (CAS RN 25087-34-7) with: -a density (ASTM D 1505) of 0,924 g/cm³ or more but not more than 0,928 g/cm³, -a melt flow rate (190 °C/2,16 kg) of 48 g/10 min or more but not more than 52 g/10 min, and -a peak melting temperature of 120 °C or more but not more than 124 °C",1,01-01-2023
3901400060,80,3,"Copolymer of ethylene and 1-butene (CAS RN 25087-34-7) with: -a density (ASTM D 1505) of 0,922 g/cm³ or more but not more than 0,926 g/cm³ and -a melt flow rate (190 °C/2,16 kg) of 18 g/10 min or more but not more than 22 g/10 min",1,01-01-2023
3901400090,80,3,Other,1,01-01-2019
3901900000,80,2,Other,0,01-01-1972
3901903000,80,3,"Ionomer resin consisting of a salt of a terpolymer of ethylene with isobutyl acrylate and methacrylic acid; A-B-A block copolymer of polystyrene, ethylene-butylene copolymer and polystyrene, containing by weight 35 % or less of styrene, in one of the forms mentioned in note 6(b) to this chapter",1,01-01-2010
3901908000,80,3,Other,0,01-01-2017
3901908010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-2017
3901908053,10,4,Other,,01-01-2019
3901908053,80,5,"Copolymer of ethylene and acrylic acid (CAS RN 9010-77-9) with - an acrylic acid content of 18,5 % or more but not more than 49,5 % by weight (ASTM D4094), and - a melt flow rate of 10g/10 min (MFR 125 °C/2.16 kg, ASTM D1238) or more",1,01-01-2017
3901908055,80,5,"Zinc or sodium salt of an ethylene and acrylic acid copolymer, with: - an acrylic acid content of 6 % or more but not more than 50 % by weight, and - a melt flow rate of 1g/10 min or more at 190 °C/2.16 kg (measured using ASTM D1238)",1,01-01-2017
3901908067,80,5,Copolymer made exclusively from ethylene and methacrylic acid monomers in which the methacrylic acid content is 11 % by weight or more,1,01-01-2017
3901908073,80,5,"Mixture containing by weight - 80 % or more, but not more than 94 % of chlorinated polyethylene (CAS RN 64754-90-1) and - 6 % or more, but not more than 20 % of styrene-acrylic copolymer (CAS RN 27136-15-8)",1,01-01-2017
3901908075,80,5,"Terpolymer of ethylene, isobutyl acrylate and methacrylic acid (CAS RN 37433-35-5), in the form of pellets",1,01-01-2025
3901908085,80,5,"Terpolymer of ethylene, n-butyl acrylate and carbon monoxide (CAS RN 61843-70-7) in the form of pellets",1,01-01-2025
3901908091,80,5,Ionomer resin consisting of a salt of a copolymer of ethylene with methacrylic acid,1,01-01-2017
3901908092,80,5,Chlorosulphonated polyethylene,1,01-01-2017
3901908093,80,5,"Copolymer of ethylene, vinyl acetate and carbon monoxide, for use as a plasticizer in the manufacture of roof sheets",1,01-01-2017
3901908094,80,5,"Mixtures of A-B block copolymer of polystyrene and ethylene-butylene copolymer and A-B-A block copolymer of polystyrene, ethylene-butylene copolymer and polystyrene, containing by weight not more than 35 % of styrene",1,01-01-2017
3901908097,80,5,"Chlorinated polyethylene, in the form of powder",1,01-01-2017
3901908099,80,5,Other,1,01-01-2017
3902000000,80,1,"Polymers of propylene or of other olefins, in primary forms",0,01-01-1972
3902100000,80,2,Polypropylene,0,01-01-1972
3902100020,80,3,"Polypropylene, containing no plasticiser, - of a melting point of more than 150 °C (as determined by the ASTM D 3417 method), - of a heat of fusion of 15 J/g or more but not more than 70 J/g, - of an elongation at break of 1 000 % or more (as determined by the ASTM D 638 method), - of a tensile modulus of 69 MPa or more but not more than 379 MPa (as determined by the ASTM D 638 method)",1,01-01-1998
3902100090,80,3,Other,1,01-01-1998
3902200000,80,2,Polyisobutylene,0,01-01-1972
3902200020,80,3,"Hydrogenated polyisobutene, in liquid form",1,01-07-2009
3902200090,80,3,Other,1,01-01-2004
3902300000,80,2,Propylene copolymers,0,01-01-1972
3902300010,80,3,"For cavity filling, for use in certain types of aircraft",1,01-01-1972
3902300020,10,3,Other,,01-07-2021
3902300020,80,4,"Hydrogenated block copolymer of styrene and isoprene (CAS RN 68648-89-5), containing by weight less than 37 % of styrene",1,01-07-2021
3902300030,80,4,"Hydrogenated copolymer of styrene, isoprene and butadiene, containing by weight 28 % or more, but not more than 55 % of propylene",1,01-01-2022
3902300095,80,4,"A-B-A block copolymer, consisting of: - a copolymer of propylene and ethylene and - 21 % (± 3 %) by weight of polystyrene",1,01-01-2012
3902300097,80,4,"Liquid ethylene-propylene-copolymer with: - a flashpoint of 250 °C or more, - a viscosity index of 150 or more, - of a number average molecular weight (M@n) of 650 or more",1,01-01-2012
3902300099,80,4,Other,1,01-01-1997
3902900000,80,2,Other,0,01-01-1972
3902901000,80,3,"A-B-A block copolymer of polystyrene, ethylene-butylene copolymer and polystyrene, containing by weight 35 % or less of styrene, in one of the forms mentioned in note 6(b) to this chapter",1,01-01-1997
3902902000,80,3,"Polybut-1-ene, a copolymer of but-1-ene with ethylene containing by weight 10 % or less of ethylene, or a blend of polybut-1-ene with polyethylene and/or polypropylene containing by weight 10 % or less of polyethylene and/or 25 % or less of polypropylene, in one of the forms mentioned in note 6(b) to this chapter",1,01-01-1997
3902909000,80,3,Other,0,01-01-1997
3902909010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-1997
3902909060,10,4,Other,,08-01-2025
3902909060,80,5,"Non-hydrogenated 100 % aliphatic resin (polymer), with the following characteristics: - liquid at room temperature - obtained by cationic polymerisation of C-5 alkenes monomers - with a number average molecular weight (Mn) of 370 (± 50) - with a weight average molecular weight (Mw) of 500 (± 100)",1,01-07-2010
3902909063,80,5,Hydrogenated poly(1-octene) (CAS RN 70693-43-5),1,01-07-2026
3902909065,80,5,"Brominated butadiene-styrene copolymer (CAS RN 1195978-93-8) with a bromine content of 60 % by weight or more but not more than 68 %, in forms as defined in Note 6 (b) to Chapter 39",1,01-01-2021
3902909070,80,5,"Synthetic poly-alpha-olefin with a viscosity of 3 or more but not more than 9 centistokes (measured at 100 ° Celsius according to the ASTM D 445 method), obtained by polymerization of dodecene with or without: -not more than 40 % by weight of tetradecene and/or -not more than 2 % by weight decene and/or -not more than 2 % by weight of hexadecene",1,01-01-2022
3902909094,80,5,"Chlorinated polyolefins, whether or not in a solution or dispersion",1,01-01-2006
3902909099,80,5,Other,1,01-01-1997
3903000000,80,1,"Polymers of styrene, in primary forms",0,01-01-1972
3903110000,10,2,Polystyrene,,01-01-1972
3903110000,80,3,Expansible,1,01-01-1972
3903190000,80,3,Other,0,01-01-1972
3903190040,80,4,"Crystalline polystyrene with: - a melting point of 268 °C or more but not more than 272 °C - a setting point of 232 °C or more but not more than 247 °C, - whether or not containing additives and filling material",1,01-07-2015
3903190090,80,4,Other,1,01-01-1996
3903200000,80,2,Styrene-acrylonitrile (SAN) copolymers,1,01-01-1972
3903300000,80,2,Acrylonitrile-butadiene-styrene (ABS) copolymers,1,01-01-1972
3903900000,80,2,Other,0,01-01-1972
3903901000,80,3,"Copolymer, solely of styrene with allyl alcohol, of an acetyl value of 175 or more",1,01-01-1997
3903902000,80,3,"Brominated polystyrene, containing by weight 58 % or more but not more than 71 % of bromine, in one of the forms mentioned in note 6(b) to this chapter",1,01-01-1997
3903909000,80,3,Other,0,01-01-1997
3903909020,80,4,"Copolymer in the form of granules containing by weight: - 83 ± 3 % styrene, - 7 ± 2 % n-butyl acrylate, - 9 ± 2 % n-butyl methacrylate and - 0,01 % or more but not more than 1 % of polyolefinic wax",1,01-01-2012
3903909035,80,4,"Copolymer of _α_-methylstyrene and styrene, having a softening point exceeding 113 ºC",1,01-01-1997
3903909038,80,4,"Polytetrafluoroethylene (CAS RN 9002-84-0) encapsulated with an acrylonitrile-styrene copolymer (CAS RN 9003-54-7), with a content by weight of each polymer of 50 % (± 1 %)",1,01-07-2018
3903909043,80,4,"Mixture of polymers consisting by weight of: -10 % or more but not more than 30 % of a styrene-ethylene-butylene-styrene block copolymer (CAS RN 66070-58-4), -25 % or more but not more than 45 % of mineral oil (CAS RN 8042-47-5), -25 % or more but not more than 45 % of calcium carbonate (CAS RN 1317-65-3), -10 % or more but not more than 20 % of polypropylene (CAS RN 9003-07-0), and -1 % or more but not more than 3 % of a copolymer of α-methylstyrene and vinyltoluene (CAS RN 9017-27-0)",1,01-01-2023
3903909060,80,4,"Copolymer of styrene with maleic anhydride, either partially esterified or completely chemically modified, in flake or powder form",1,01-07-2012
3903909070,80,4,Copolymer in the form of granules containing by weight: - 75 % (± 7 %) styrene and - 25 % (± 7 %) methylmethacrylate,1,01-07-2016
3903909086,80,4,"Mixture containing by weight: - 45% or more but not more than 65% of polymers of styrene, - 30% or more but not more than 45% of poly(phenylene ether), and - not more than 11% of additives",1,01-01-2009
3903909090,80,4,Other,1,01-01-1997
3904000000,80,1,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",0,01-01-1972
3904100000,80,2,"Poly(vinyl chloride), not mixed with any other substances",0,01-01-1972
3904100015,10,3,"In the form of granules, for use in certain types of aircraft",,15-11-2023
3904100015,80,4,"Suspension polyvinylchloride (‘S-PVC’), not mixed with any other substance",1,15-11-2023
3904100025,80,4,Other,1,15-11-2023
3904100080,10,3,Other,,15-11-2023
3904100080,80,4,"Suspension polyvinylchloride (‘S-PVC’), not mixed with any other substance",1,15-11-2023
3904100085,80,4,Other,1,15-11-2023
3904210000,10,2,Other poly(vinyl chloride),,01-01-1972
3904210000,80,3,Non-plasticised,0,01-01-1972
3904210010,80,4,"In the form of granules, for use in certain types of aircraft",1,01-01-1972
3904210090,80,4,Other,1,01-01-1972
3904220000,80,3,Plasticised,0,01-01-1972
3904220010,80,4,"In the form of granules, for use in certain types of aircraft",1,01-01-1972
3904220090,80,4,Other,1,01-01-2009
3904300000,80,2,Vinyl chloride-vinyl acetate copolymers,1,01-01-1972
3904400000,80,2,Other vinyl chloride copolymers,0,01-01-1972
3904400010,80,3,"For cavity filling, for use in certain types of aircraft",1,01-01-1972
3904400099,80,3,Other,1,01-01-1972
3904500000,80,2,Vinylidene chloride polymers,0,01-01-1972
3904501000,80,3,"Copolymer of vinylidene chloride with acrylonitrile, in the form of expansible beads of a diameter of 4 micrometres or more but not more than 20 micrometres",1,01-01-1997
3904509000,80,3,Other,0,01-01-1997
3904509010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-1997
3904509099,80,4,Other,1,01-01-2010
3904610000,10,2,Fluoropolymers,,01-01-1972
3904610000,80,3,Polytetrafluoroethylene,0,01-01-1972
3904610020,80,4,"Copolymer of tetrafluoroethylene and trifluoro(heptafluoropropoxy)ethylene, containing 3,2 % or more but not more than 4,6 % by weight of trifluoro(heptafluoropropoxy)ethylene and less than 1 mg/kg of extractable fluoride ions",1,01-01-1998
3904610090,80,4,Other,1,01-01-1998
3904690000,80,3,Other,0,01-01-1972
3904691000,80,4,"Poly(vinyl fluoride), in one of the forms mentioned in note 6(b) to this chapter",1,01-01-1997
3904692000,80,4,Fluoroelastomers FKM,1,01-01-2011
3904698000,80,4,Other,0,01-01-2011
3904698010,80,5,"For cavity filling, for use in certain types of aircraft",1,01-01-2011
3904698020,10,5,Other,,01-07-2019
3904698020,80,6,"Copolymer of tetrafluoroethylene, heptafluoro-1-pentene and ethene (CAS RN 94228-79-2)",1,01-07-2019
3904698030,80,6,"Copolymer of tetrafluoroethylene, hexafluoropropene and ethene",1,01-07-2019
3904698085,80,6,"Copolymer of ethylene and chlorotrifluoroethylene, whether or not modified with hexafluoroisobutylene, whether or not containing fillers",1,01-01-2013
3904698088,80,6,"Polytetrafluoroethylene (CAS RN 9002-84-0) encapsulated with an acrylonitrile-styrene copolymer (CAS RN 9003-54-7), with a content by weight of each polymer of 50 % (± 1 %)",1,01-07-2018
3904698096,80,6,"Polychlorotrifluoroethylene, in one of the forms mentioned in note 6 (a) and (b) to Chapter 39",1,01-01-2011
3904698097,80,6,Copolymer of chlorotrifluoroethylene and vinylidene difluoride,1,01-01-2011
3904698099,80,6,Other,1,01-01-2011
3904900000,80,2,Other,0,01-01-1972
3904900010,80,3,"For cavity filling, for use in certain types of aircraft",1,01-01-1972
3904900090,80,3,Other,1,01-01-1972
3905000000,80,1,"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms",0,01-01-1972
3905120000,10,2,Poly(vinyl acetate),,01-01-1996
3905120000,80,3,In aqueous dispersion,1,01-01-1996
3905190000,80,3,Other,0,01-01-1972
3905190010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-1972
3905190090,80,4,Other,1,01-01-1972
3905210000,10,2,Vinyl acetate copolymers,,01-01-1996
3905210000,80,3,In aqueous dispersion,1,01-01-1996
3905290000,80,3,Other,0,01-01-1996
3905290010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-1996
3905290090,80,4,Other,1,01-01-2009
3905300000,80,2,"Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",0,01-01-1996
3905300010,80,3,"Viscous preparation, essentially consisting of poly(vinyl alcohol) (CAS RN 9002-89-5), an organic solvent and water for use as protective coating of wafers during the manufacturing of semiconductors",1,01-07-2013
3905300091,10,3,Other,,30-07-2019
3905300091,20,4,"In the form of homopolymer resins with a viscosity (measured in 4 % aqueous solution at 20 °C) of 3 mPa·s or more but not more than 61 mPa·s and a degree of hydrolysis of 80,0 mol% or more but not more than 99,9 mol%, both measured according to the ISO 15023-2 method",,30-09-2020
3905300091,80,5,"Other than for the manufacturing of dry-blend adhesives, produced and sold in powder form for the carton board industry",1,30-09-2020
3905300092,80,5,Other,1,30-09-2020
3905300095,80,4,Other,1,30-07-2019
3905910000,10,2,Other,,01-01-1996
3905910000,80,3,Copolymers,0,01-01-1996
3905910010,80,4,"For cavity filling, for use in certain types of aircraft",1,01-01-1996
3905910025,80,4,Copolymer of vinylcaprolactam and vinylpyrrolidone (CAS RN 51987-20-3) in the form of a solution in 2-butoxyethanol (CAS RN 111-76-2) containing by weight 45 % or more but not more than 58 % of copolymer,1,01-01-2023
3905910035,80,4,"Aqueous solution of a copolymer of vinylpyrrolidone and N,N-dimethylaminopropyl methacrylamide sulfate (CAS RN 175893-71-7), containing by weight 8 % or more, but not more than 12 % of copolymer",1,01-01-2023
3905910040,80,4,"Water soluble copolymer of ethylene and vinyl alcohol (CAS RN 26221-27-2), containing by weight not more than 38 % of the monomer unit ethylene",1,01-01-2018
3905910050,80,4,"Aqueous solution consisting by weight of: -10 % or more but not more than 20 % of a copolymer of vinyl pyrrolidone, N,N-dimethylaminopropyl methacrylamide and 3 (methacryloylamino)propyllauryldimethylammonium chloride (CAS RN 306769-73-3), -not more than 1 % preservatives",1,01-07-2021
3905910060,80,4,"Copolymer of vinylpyrrolidone, vinyl caprolactam and dimethylaminoethyl methacrylate (CAS RN 102972-64-5) in solid form, or as an aqueous solution containing by weight: -27 % or more but not more than 33 % of copolymer, -not more than 1,5 % of ethanol (CAS RN 64-17-5), -not more than 1 % of preservatives",1,01-07-2021
3905910070,80,4,"Aqueous solution, containing by weight: -25 % or more but not more than 35 % of a copolymer of vinyl caprolactam, vinyl pyrrolidone, N,N-dimethylaminopropyl methacrylamide and 3-(methacryloylamino)propyllauryldimethylammonium chloride (CAS RN 748809-45-2), -10 % or more but not more than 16 % of ethanol (CAS RN 64-17-5) whether or not denatured with tert-butyl alcohol (CAS RN 75-65-0) and/or denatonium benzoate (CAS RN 3734-33-6)",1,01-07-2021
3905910080,80,4,"Copolymer of vinylpyrrolidone, acrylic acid and dodecyl methacrylate (CAS RN 83120-95-0)",1,01-07-2021
3905910090,80,4,Other,1,01-01-2009
3905990000,80,3,Other,0,01-01-1996
3905991000,80,4,"Poly(vinyl formal), in one of the forms mentioned in note 6(b) to this chapter, of a molecular weight of 10 000 or more but not exceeding 40 000 and containing by weight: - 9,5 % or more but not more than 13 % of acetyl groups evaluated as vinyl acetate and - 5 % or more but not more than 6,5 % of hydroxy groups evaluated as vinyl alcohol",1,01-01-1997
3905999000,80,4,Other,0,01-01-1997
3905999010,80,5,"For cavity filling, for use in certain types of aircraft",1,01-01-1997
3905999030,10,5,Other,,01-01-2026
3905999030,80,6,Povidone (INN) iodine (CAS RN 25655-41-8) with a purity by weight of 92 % or more,1,01-01-2026
3905999081,80,6,"Poly(vinyl butyral)(CAS RN 63148-65-2): — containing by weight 17,5 % or more, but not more than 20 % of hydroxyl groups, and — with a median particle size (D50) of more than 0,6 mm",1,01-07-2013
3905999095,80,6,Hexadecylated or eicosylated polyvinylpyrrolidone,1,01-01-1997
3905999096,80,6,"Polymer of vinyl formal, in one of the forms mentioned in note 6 (b) to Chapter 39, of a weight average molecular weight (M@w) of 25 000 or more but not more than 150 000 and containing by weight: - 9,5 % or more but not more than 13 % of acetyl groups evaluated as vinyl acetate and - 5 % or more but not more than 6,5 % of hydroxy groups evaluated as vinyl alcohol",1,01-07-1998
3905999098,80,6,"Poly(vinyl pyrrolidone) partially substituted by triacontyl groups, containing by weight 78 % or more but not more than 82 % of triacontyl groups",1,01-01-2003
3905999099,80,6,Other,1,01-01-1997
3906000000,80,1,Acrylic polymers in primary forms,0,01-01-1972
3906100000,80,2,Poly(methyl methacrylate),1,01-01-1972
3906900000,80,2,Other,0,01-01-1972
3906901000,80,3,"Poly[N-(3-hydroxyimino-1,1-dimethylbutyl)acrylamide]",1,01-01-1997
3906902000,80,3,"Copolymer of 2-diisopropylaminoethyl methacrylate with decyl methacrylate, in the form of a solution in N,N-dimethylacetamide, containing by weight 55 % or more of copolymer",1,01-01-1997
3906903000,80,3,"Copolymer of acrylic acid with 2-ethylhexyl acrylate, containing by weight 10 % or more but not more than 11 % of 2-ethylhexyl acrylate",1,01-01-1997
3906904000,80,3,"Copolymer of acrylonitrile with methyl acrylate, modified with polybutadiene-acrylonitrile (NBR)",1,01-01-1997
3906905000,80,3,"Polymerisation product of acrylic acid with alkyl methacrylate and small quantities of other monomers, for use as a thickener in the manufacture of textile printing pastes",1,01-01-1997
3906906000,80,3,"Copolymer of methyl acrylate with ethylene and a monomer containing a non-terminal carboxy group as a substituent, containing by weight 50 % or more of methyl acrylate, whether or not compounded with silica",1,01-01-1997
3906909000,80,3,Other,0,01-01-1997
3906909017,80,4,"Superabsorbent polymers, insoluble in water, which result from a polymerization of acrylic monomer molecules with crosslinkers to form crosslinked polymer networks, with a high capacity to absorb and retain water and aqueous liquids",1,18-02-2021
3906909023,80,4,"Copolymer of methylmethacrylate, butylacrylate, glycidylmethacrylate and styrene (CAS RN 37953-21-2), with an epoxy equivalent weight of not more than 500, in form of ground flakes with a particle size of not more than 1 cm",1,01-07-2018
3906909028,80,4,"Mixture containing by weight: -80 % or more but not more than 90 % of a core shell polymer of butyl acrylate, ethyl acrylate, methyl-acrylate and allyl methacrylate (CAS RN 73026-23-0) and -10 % or more but not more than 20 % of a copolymer of methyl methacrylate and ethyl acrylate (CAS RN 9010-88-2)",1,01-07-2026
3906909043,80,4,"Copolymer of methacrylic esters, butylacrylate and cyclic dimethylsiloxanes (CAS RN 143106-82-5)",1,01-07-2018
3906909050,80,4,"Polymers of esters of acrylic acid with one or more of the following monomers in the chain: - chloromethyl vinyl ether, - chloroethyl vinyl ether, - chloromethylstyrene, - vinyl chloroacetate, - methacrylic acid, - butenedioic acid monobutyl ester, - butenedioic acid monocyclohexyl ester containing by weight not more than 5 % of each monomer unit",1,01-07-1999
3906909058,80,4,"Mixture of polymers, containing by weight: -77 % or more but not more than 81 % of polyacrylamide (CAS RN 9003-05-8), -18 % or more but not more than 21 % of polyethylene glycol (CAS RN 25322-68-3)",1,01-01-2024
3906909060,80,4,"Aqueous dispersion containing by weight: - more than 10 % but not more than 15 % of ethanol, and - more than 7 % but not more than 11 % of a reaction product of poly(epoxyalkylmethacrylate-co-divinylbenzene) with a glycerol derivative",1,01-01-2019
3906909071,80,4,"Acrylonitrile-styrene-acrylate copolymer in the form of granules containing by weight: -48 % of styrene, -22 % of acrylonitrile, -29 % of butylacrylate, and -1 % of dihydrodicyclopentadienyl acrylate",1,01-07-2025
3906909073,80,4,"Preparation containing by weight: - 33 % or more but not more than 37 % of butyl methacrylate - methacrylic acid copolymer, - 24 % or more but not more than 28 % of propylene glycol, and - 37 % or more but not more than 41 % of water",1,01-01-2015
3906909090,80,4,Other,1,01-01-1997
3907000000,80,1,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms",0,01-01-1972
3907100000,80,2,Polyacetals,1,01-01-1972
3907210000,10,2,Other polyethers,,01-01-2022
3907210000,80,3,Bis(polyoxyethylene) methylphosphonate,1,01-01-2022
3907290000,80,3,Other,0,01-01-2022
3907291100,10,4,Polyether alcohols,,01-01-2022
3907291100,80,5,Polyethylene glycols,0,01-01-2022
3907291110,80,6,Poly(ethylene oxide) of a number average molecular weight (M@n) of 100 000 or more,1,01-01-2022
3907291120,80,6,"Bis[Methoxypoly[ethyleneglycol)]-maleimidopropionamide, chemically modified with lysine, of a number average molecular weight (M@n) of 40 000",1,01-01-2022
3907291130,80,6,"Mixture containing by weight: -75 % or more of polyethyleneglycol modified butyl-2-cyano-3-(4-hydroxy-3-methoxyphenyl) acrylate, with an ethylene oxide chain length of not more than 30 (CAS RN 780763-40-8) -not more than 25 % of ethoxylated sorbitan trioleate (CAS RN 9005-70-3)",1,01-07-2025
3907291140,80,6,Ethoxylated glycerol (CAS RN 31694-55-0) with a hydroxyl number of 541 or more but not more than 587 (ASTM 4274),1,01-07-2025
3907291190,80,6,Other,1,01-01-2022
3907292000,80,5,Other,0,01-01-2022
3907292035,80,6,"Mixture containing by weight: - 5 % or more but not more than 15 % of a copolymer of glycerol, propylene oxide and ethylene oxide (CAS RN 9082-00-2), and - 85 % or more but not more than 95 % of a copolymer of sucrose, propylene oxide and ethylene oxide (CAS RN 26301-10-0)",1,01-01-2022
3907292040,80,6,Copolymer of tetrahydrofuran and tetrahydro-3-methylfuran (CAS RN 38640-26-5) with a number average molecular weight (Mn) of 900 or more but not more than 3 600,1,01-01-2022
3907292045,80,6,"4-(1,1,3,3-tetramethylbutyl)phenol, ethoxylated",1,01-01-2022
3907292050,80,6,"Poly(p-phenylene oxide) in the form of powder - with a glasstransitiontemperature of 210 °C or more, - with a weight average molecular weight (Mw) of 35 000 or ore but not more than 80 000 - with an inherent viscosity of 0,2 or more but not more than 0,6 dl/gram",1,01-01-2022
3907292055,80,6,"4-Nonylphenol, branched and linear, ethoxylated",1,01-01-2022
3907292063,80,6,"Preparation containing by weight -5 % or more but not more than 15 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6) and -85 % or more but not more than 95 % of oxirane, 2-methyl-,polymer with oxirane, ether with 5-(2-(4-(bis(2-hydroxyethyl)amino)-2-methylphenyl)diazenyl)-3-methyl-2,4-thiophenedicarbonitrile (2:1) (CAS RN 515857-23-5)",1,01-07-2026
3907292065,80,6,"Preparation containing by weight -40 % or more but not more than 60 % of oxirane, 2-methyl-, polymer with oxirane, ether with 2,2-[[3-methyl-4-[(4-methyl-2-benzothiazolyl)azo]phenyl]imino]bis[ethanol] (2:1) (CAS RN 229306-55-2) and -40 % or more but not more than 60 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6)",1,01-07-2026
3907292068,80,6,"Preparation containing by weight -90 % or more but not more than 99 % of oxirane, 2-methyl-,polymer with oxirane, ether with ethyl 3-(4-(bis(2-hydroxyethyl)amino)phenyl)-2-cyano-2-propenoate (2:1) (CAS RN 152286-82-3) and -1 % or more but not more than 10 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6)",1,01-07-2026
3907292070,80,6,"Preparation containing by weight -50 % or more but not more than 70 % of oxirane, methyl-polymer with oxirane, ether with bis(4-[bis(2-hydroxyethyl)amino)phenyl] (2-sulfophenyl)methyl (4:1), monosodium salt block (CAS RN 126042-89-5) and -30 % or more but not more than 50 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6)",1,01-07-2026
3907292073,80,6,"Preparation containing by weight of -23 % or more but not more than 36 % of oxirane, 2-methyl-,polymer with oxirane, ether with bis(4-(bis(2-hydroxyethyl)amino)phenyl)(2-sulfophenyl)methyl (4:1), monosodium salt, block (CAS RN 126042-89-5), -4 % or more but not more than 20 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6), -25 % or more but not more than 30 % of oxirane, 2-methyl-,polymer with oxirane, ether with 2,2'-((3-methyl-4-((4-methyl-2-benzothiazolyl)azo)phenyl)imino)bis(ethanol)(2:1) (CAS RN 229306-55-2), -5 % or more but not more than 10 % of oxirane, 2-methyl-,polymer with oxirane, ether with 5-(2-(4-(bis(2-hydroxyethyl)amino)-2-methylphenyl)diazenyl)-3-methyl-2,4-thiophenedicarbonitrile (2:1) (CAS RN 515857-23-5) and -15 % or more but not more than 25 % of oxirane, 2-methyl-,polymer with oxirane, ether with ethyl 3-(4-bis(2-hydroxyethyl)amino)phenyl)-2-cyano-2-propenoate (2:1) (CAS RN 152286-82-3)",1,01-07-2026
3907292075,80,6,"Preparation containing by weight -60 % or more but not more than 80 % of Oxirane, 2-methyl-,polymer with oxirane, ether with 2,2',2"",2""'-(sulfonylbis(4,1-phenylene)-2,1-diazenediyl(3-methyl-4,1-phenylene)nitrilo))tetrakis(ethanol) (4:1) (CAS RN 927432-39-1) and -20 % or more but not more than 40 % of polyethylene-polypropylene glycol (CAS RN 9003-11-6)",1,01-07-2026
3907292090,80,6,Other,1,01-01-2022
3907299100,10,4,Other,,01-01-2022
3907299100,80,5,"Copolymer of 1-chloro-2,3-epoxypropane with ethylene oxide",1,01-01-2022
3907299900,80,5,Other,0,01-01-2022
3907299920,80,6,"2,3-Bis(methylpolyoxyethylene-oxy)-1-[(3-maleimido-1-oxopropyl)amino]propyloxy propane (CAS RN 697278-30-1) with a number average molecular weight (Mn) of at least 20 kDa whether or not modified with a chemical entity enabling a linkage between the PEG and a protein or a peptide",1,01-01-2022
3907299930,80,6,"Homopolymer of 1-chloro-2,3-epoxypropane (epichlorohydrin)",1,01-01-2022
3907299945,80,6,"Copolymer of ethylene oxide and propylene oxide, having aminopropyl and methoxy end-groups",1,01-01-2022
3907299950,80,6,Vinyl-silyl terminated perfluoropolyether polymer or an assortment of two components consisting of the same type of vinyl-silyl terminated perfluoropolyether polymer as the main ingredient,1,01-01-2022
3907299955,80,6,"Succinimidyl ester of methoxy poly(ethylene glycol)propionic acid, of a number average molecular weight (Mn) of 5 000",1,01-01-2022
